sophism,n. 假推理; 诡辩：deceptive argumentation,1
sophisticated,adj. 精明的; 老于世故的：worldly knowledge or refinement #adj. 复杂的：complex,1
soporific,n. 催眠的药剂; 安眠药：induces sleep #adj. 催眠的：cause sleep #adj. 慵懒的; 困倦的：sleepiness or lethargy,1
sordid,adj. 肮脏的; 不干净的：not clean #adj. 卑鄙的：baseness,1
sound,adj. 牢固的; 不可动摇的：withstand stress without structural damage #adj. 健康的; 强壮的：free from injury #adj. （逻辑）上严谨的：valid reasoning,1
sparse,adj. 稀疏的; 稀少的：less plentiful,1
spartan,adj. 简朴的; 节约的：simplicity,1
spat,n. （小的）争吵：quarrel,1
spate,n. 突发的洪水：sudden flood #n. 大量：large number,1
specific,adj. 特有的; 独特的：exact sort #adj. 明确的：clearly expressed,1
specious,adj. 似是而非的; 欺骗性的：false look of truth,1
speck,n. 小点; 少量：small amount ,1
spectator,n. 观众; 目击者; 旁观者：watches,1
spectrum,n. 光谱; 范围; 系列：sequence or range,1
speculate,v. 推测; 揣测：take to be true #v. 投机倒买：from market fluctuations,1
spendthrift,n. 挥霍家; 败家子：spends improvidently #adj. 挥霍的; 不节俭的：spending money freely,1
spent,adj. 精疲力竭的：drained of energy,1
spindly,adj. 细长纤弱的：frail or flimsy,1
spiny,adj. 多刺的：spines #adj. 棘手的; 麻烦的：requiring exceptional skill,1
spleen,n. 怒气; 怨恨：anger or ill will,1
splice,v. 接合; 叠接：unite,1
spontaneous,adj. 自发的; 不经思索的：without apparent thought,1
spoof,n. 轻松幽默的模仿; 小恶搞：exaggerates for comic effect #v. 诱骗; 诱使相信：believe what is true,1
sporadic,adj. 偶尔的; 零星发生的：not often occurring,1
sprawl,v. 杂乱无序地发展 #v. 蔓生; 蔓延：irregularly,1
sprightly,adj. 活泼的; 充满活力的：full of vitality,1
spur,n. 刺激物：arouses action #n. 支撑物：holds up #v. 刺激; 激励：incite,1
spurious,adj. 假的; 伪造的：lacking authenticity,1
spurn,v. 摒弃; 拒绝：reject with disdain,1
squabble,n. 口角; 小争吵：quarrel,1
squalid,adj. 污秽的; 肮脏的：dirty #adj. 道德败坏的：repulsive,1
squall,n. （通常伴随雨或雪的）风暴; 暴风雪; 暴风雨：violent windstorm #v. 尖叫：scream,1
squander,v. 使分散：apart #v. 浪费：spend wastefully,1
squat,adj. 又矮又胖的：broad in build;  short in stature,1
squint,v. 斜视; 睥睨：glances sideways,1
squelch,v. 压制; 镇压（运动）：stop by force #v. 击溃; 使无言以对：put down or silence,1
stabilize,v. 使稳定 #v. 变得稳定：make or become stable,1
stalwart,adj. 无所畏惧的：no fear #adj. （体魄等）强健的：strength vigor #adj. 坚定的：firm;  resolute,1
stamina,n. 耐力：moral strength #,1
stammer,v. 口吃; 结巴：speak with pauses,1
startle,v. 使吓一跳; 使大吃一惊：frighten or surprise,1
static,adj. 静态的 #adj. 停滞的：lack of movement #adj. 无改变的：little change,1
stature,n. 高度; 身高：height #n. 才干; 水平：quality;  status,1
steadfast,adj. 坚定的; 忠诚的：firm in belief,1
stealth,n. 秘密行动：proceeding furtively #adj. 秘密的：not to attract attention,1
steep,v. 浸泡：make wet #adj. 陡峭的：approaching perpendicular #adj. 过分的; 过高的：beyond limit,1
stench,n. 臭气; 恶臭：foul odor,1
stentorian,adj. 声音洪亮的：loud,1
sterile,adj. 贫瘠的：not productive #adj. 无菌的：free from bacteria,1
stickler,n. 坚持细节的人; 一丝不苟的人：insist on exactness,1
stiff,adj. 僵硬的; 无法弯曲的：lacking suppleness #adj. （在社交场合）缺乏优雅的; 不自在的：lacking social grace #adj. 过分的; 过高的：beyond limit #adj. 艰苦的; 费力的：requiring effort,1
stifle,v. 抑制（声音、呼吸等） #v. 阻止; 扼杀：hold back,1
stigma,n. 耻辱; 污名：mark of shame,1
stint,v. 吝惜; 节省：be frugal,1
stingy,adj. 小气的; 吝啬的：unwilling #adj. 极少量的：less plentiful,1
stipple,v. （雕刻时）点刻; 用点标记：mark with small spots,1
stipulate,v. 规定; 特定要求：specify agreement,1
stitch,n. 突然剧痛：sharp unpleasant sensation,1
stock,v. 库存; 储备：inventory #adj. 普通的; 常备的：commonly used,1
stockade,n. 栅栏; 围栏：enclosure #n. 监狱：confinement,1
stodgy,adj. 平庸的; 乏味的：dull #adj. 非常守旧的：old-fashioned,1
stoke,v. 添加燃料：supply fuel #v. 增大; 促进：make greater,1
stoic,adj. 隐忍的; 冷静的：unaffected by pleasure or pain,1
stolid,adj. 无动于衷的; 感情麻木的：little emotion,1
stomach,v. 容忍：bear,1
stonewall,v. 拒绝（合作）; 阻挠：uncooperative;  obstructive,1
stouthearted,adj. 勇敢的：stout;  spirit,1
stratagem,n. 谋略; 策略：deceiving,1
strait,n. 海峡：channel joining water #n. 痛苦：suffering,1
strand,n. 绳; 线之一股：single filament #v. 遗弃; 使置之困境：leave in a unfavorable place,1
stratify,v. 将...分成各种等级：divide into classes,1
stray,adj. 漫无目的：lacking purpose #v. 离群; 迷途; 偏离：move away;  deviate,1
strength,n. 力量：ability to exert effort #n. （抵抗攻击、压力的）强度：ability to withstand force ,1
striate,v. 加条纹：mark with striations,1
stricture,n. 责难; 批评：criticism,1
stride,v. 迈大步走：long steps,1
strident,adj. 刺耳的：harsh sound,1
strike,n. 攻击：force or violence #v. 铸造（奖牌）：form by stamping #v. 击打：deliver a blow #v. 袭击; 攻击：violent action #v. 撞击：forceful contact,1
stringent,adj. 紧绷的：tight #adj. 严格的：marked by rigor,1
strip,v. 脱衣; 剥去：remove clothing,1
strut,v. 趾高气昂地走：walk pompous #n. 支柱; 压杆strengthen a framework,1
studio,n. 工作室; 画室; 摄影室：working place of a painter,1
stultify,v. 使无效; 抑制：render futile,1
stupor,n. 迟钝; 麻痹; 无知觉：suspended sense,1
stunt,v. 阻碍（成长）：hinder growth,1
sturdy,adj. 强健的; 结实的：strengthen,1
stygian,adj. 极阴暗的：extremely dark,1
stymie,v. 阻碍：present an obstacle,1
subdue,v. 使顺从;  征服：conquer,1
subject,n. 臣民; 受支配的人：under authority #adj. 取决于（其他因素）的：under the influence,1
subjugate,v. 征服; 镇压：bring under control #v. 剥夺...的自由：make subservient,1
sublime,adj. 崇高的; 庄严的：high moral #adj. （因为杰出、尊贵、美丽等而）令人惊叹的：inspire awe,1
subliminal,adj. 下意识的; 潜在意识的：below perception,1
submerge,v. 使淹没：under water,1
submissive,adj. 服从的; 顺从的; 恭顺的：submitting,1
subordinate,adj. 下级的; 次要的：lower rank #v. 征服：under one's control,1
subservient,adj. 奉承的; 屈从的：obsequiously,1
subside,v. 下陷; 下沉; 减弱：tend downward,1
subsidiary,adj. 次要的：secondary importance #adj. 起辅助作用的：aid;  support ,1
subsidy,n. 补助金; 津贴：monetary support,1
substantial,adj. 物质的：having substance #adj. 有重大意义的：considerable in importance,1
substantiate,v. 证实：support with proof #v. 使实体化：give material ,1
substantive,adj. 本质的; 关键的：relating to the essence,1
subterfuge,n. 诡计：deception to conceal,1
subtle,adj. 微妙的; 难以感知的：difficult perceive #adj. 巧妙的; 间接或带有欺骗性的：clever deceptive means,1
subvert,v. 颠覆：overturn,1
succinct,adj. 简明的; 简洁的：clear;  precise,1
succor,v. 救援; 援助：aid,1
suffocate,v. 使窒息：deprive of oxygen,1
suffuse,v. （色彩等）弥漫; 染遍; 充满：spread through,1
sulk,v. 生气; 愠怒：resentment,1
sullen,adj. 闷闷不乐的：lacking in cheer,1
summary,n. 摘要：abstract #adj. 就地的; 立即的：on the spot,1
summit,n. 顶点：highest point,1
summon,v. 召集; 召唤：call together #v. 传唤（出庭、出席）：command to appear in court,1
sumptuous,adj. 豪华的; 奢侈的：extremely luxurious,1
sunder,v. 分裂; 分离：break apart,1
supercilious,adj. 高傲的; 傲慢的：haughty,1
superficial,adj. 表面的; 肤浅的：lacking depth,1
superfluous,adj. 多余的; 过剩的：exceeding sufficient,1
superimpose,v. 添（声）加（色）（使形象、某因素或性质更加清楚）：add distinct,1
supine,adj. 懒散的; 倦怠的; 消极的; 漠不关心的：lethargy;  indifference,1
supple,adj. 易弯曲的; 柔软的：bent;  pliant,1
supplant,v. 排挤; 篡夺...的位置：usurp the place of,1
supplement,n/v. 增补; 补充：complete for a deficiency,1
supplicate,v. 恳求; 乞求：make a request earnest or urgent,1
supposition,n. 猜想; 推测：little or no evidence,1
suppress,v. 抑制（表情）：inhibit the expression #v. 用暴力终止; 镇压：put a stop to;  force,1
surcharge,v/n. 过高收费：charge much,1
surfeit,v/n. （使）过量; （使）饮食过度：supply excess,1
surrender,v. 交出; 放弃; 投降：give over to #v. 使沉溺于：give（oneself）over,1
surreptitious,adj. 偷偷摸摸的; 保密的：escape being observed,1
susceptibility,n. 易受感染的性质或状态：little resistance,1
suspend,v. 暂停; 中止：bring to a formal close #v. 悬挂：hang,1
suture,n/v. 缝合：joining,1
svelte,adj. （女人）体态苗条的; 优雅的：slim,1
swagger,v. 大摇大摆地走; 趾高气昂地走：arrogant;  pompous #v. 自夸; 吹嘘：boast,1
swear,v. 咒骂：curse #v. 宣誓：oath,1
sweltering,adj. 酷热的：hot,1
swerve,v. 突然改变方向：turn aside abruptly,1
swill,v. 痛饮; 大口地吃：drink greedily;  eat greedily,1
swindle,v. 欺骗; 骗取：cheat,1
sybarite,n. 沉溺于奢侈逸乐者; 酒色之徒：devoted luxury,1
sycophant,n. 马屁精：flatter,1
syllabus,n. 提纲; 摘要;  课文、演讲或研究课题的概要或提纲：summary,1
syllogism,n. 由一般到个别的推理; 演绎：reasoning;  deduction,1
symbiosis,n. 共生关系：living together,1
symmetry,n. 对称：balanced proportions,1
synchronous,adj. 同时期的; 同步的：identical period phase,1
synergic,adj. 合作的：cooperating,1
synonymous,adj. 同义的：same similar meaning,1
synopsis,n. 摘要; 概要：outline;  abstract;  summary,1
synthesis,n. 合成; 综合：combination,1
tacit,adj. 暗示的：implied;  not actually expressed,1
taciturn,adj. 沉默寡言的; 话少的：disinclined to talk,1
tackle,v. 着手处理：start work,1
tact,n. 机敏; 精明; 不冒犯：keen sense;  maintain good relations,1
tactile,adj. 有触觉的; 能触知的：touch tangible,1
tactless,adj. 不机智的; 笨拙的：inconsiderate;  indiscreet,1
talisman,n. 护身符：bring good luck;  keep away evil,1
taint,v. 使（品质）污损：morally bad,1
tamper,v. 恶意篡改; 损害：mischievously #v. 玩弄：rashly or foolishly,1
tangent,n/adj. 离题（的）; 不相关（的）：irrelevant,1
tangible,adj. 可感知的：capable perceived #adj. 确凿的; 真实的：real or concrete,1
tangy,adj. 刺激的：powerfully stimulating,1
tantalize,v. 激起; 挑逗; 引诱：excite,1
tantamount,adj. 等价的; 与...相等的：equivalent,1
tantrum,n. 勃然大怒; 发脾气：bad temper,1
taper,v. （使）逐渐变细：become narrower;  thinner #v. 逐渐减少; 减弱：diminish gradually,1
tardy,adj. 缓慢的; 迟缓的：slowly #adj. 延后的; 迟的：delayed,1
tarnish,v. 玷污：morally bad,1
tasty,adj. 美味的 #adj. 令人愉悦的：pleasure or contentment,1
tatty,adj. 破旧的; 褴褛的：shabby,1
taunt,v. 嘲弄性质疑; 挑衅：challenge;  jeer at,1
taut,adj. 紧绷的：not loose #adj. 整洁的：proper order;  trim shape,1
tawdry,adj. 俗丽的; 花哨而庸俗的：gaudy,1
taxing,adj. 繁重的; 费力的：requiring much time;  effort,1
tedious,adj. 冗长乏味的：tiresome;  dullness;  boring,1
teeter,v. 蹒跚; 不稳定地行走：unsteadily #v. 犹豫不决：uncertainty,1
telling,adj. 有效的; 显著的：effective,1
temerity,n. 鲁莽; 冒失：foolhardy;  recklessness ,1
temporize,v. 行动躲躲闪闪以争取时间、躲避争论等：act evasively,1
temperate,adj. （言行举止）有分寸的：avoiding extremes #adj. 有节制的：restraint,1
tempestuous,adj. 突然的; 剧烈的：sudden or violent,1
tenable,adj. 有据可依的; 无懈可击的：capable defended;  reasonable,1
tenacious,adj. 顽固的; 不屈不挠的：persistent #粘着的：adhere to,1
tendentious,adj. 有偏见的：biased,1
tender,v. 正式提出：offer #adj. 考虑周到的; 关心同情的：sympathy consideration,1
tenuous,adj. 没有实际内容的; 空洞的：little substance,1
tepid,adj. 不太热心的：little or no interest,1
terminology,n. 专业术语：special terms or expressions,1
terminus,n. 终点; 终点站：end,1
terror,n. 极度恐惧：intense fear,1
terse,adj. 简洁的; 简明的：brief,1
testimony,n. 证词; 声明：authentication,1
testy,adj. 易怒的; 暴躁的：easily annoyed;  irritable,1
tether,v. （用绳、铁链）拴系、束缚：fasten;  restrain #n. 能力或忍耐力的极限：limit,1
theatrical,adj. 做作的; 夸张的; 矫揉造作的：exaggerated unnatural,1
therapeutic,adj. 治疗的; 有疗效的：treatment disease,1
thorny,adj. 多刺的：full of thorns #adj. 棘手的：difficulties,1
threadbare,adj. 陈腐的：hackneyed #adj. 贫穷的：lacking possessions #adj. 破烂的：worn or torn,1
throng,v. 大量聚集：crowd in great numbers,1
thwart,v. 阻挠：oppose,1
ticklish,adj. 易怒的：easily offended #adj. 棘手的; 对技巧要求高的：exceptional skill or caution,1
tiff,n. 小争吵：petty quarrel,1
tightfisted,adj. 吝啬的：stingy,1
timeworn,adj. 陈腐的：hackneyed,1
timid,adj. 胆小的; 不自信的lacking courage;  self-confidence,1
timorous,adj. 胆小的：fearful,1
tinge,v. 给...着上少量的色彩：color;  tint,1
tinker,v. 乱修; 乱调整：thoughtlessly,1
tint,v. 涂浅色; 微染：slight coloration to,1
tirade,n. 长篇抨击性演讲：angry censorious or denunciatory,1
toady,n/v. 马屁精 #拍马屁：flatters;  gaining favors,1
tonic,adj. 滋补的; 有益健康的：stimulating vigor;  beneficial,1
topsy-turvy,adj. 混乱的：lacking in order,1
torpid,adj. 麻木的; 没有知觉的：sensation #adj. 迟钝的; 行动迟缓的：slow,1
torpor,n. 缺乏兴趣：lack of interest #n. （肉体或精神上的）迟钝; 懒散：inertness,1
torrential,adj. 急流的：rapidstreams,1
torrid,adj. 酷热的：intensely hot #adj. 热情的; 情感深厚的：great depth of feeling,1
tortuous,adj. 转弯抹角的：indirect,1
tout,v. 极力赞扬：praise,1
toy,v. 草率或不认真地对待：handle thoughtlessly,1
tractable,adj. 易驾驭的; 温顺的：giving in,1
tranquility,n. 宁静; 淡定：freedom from storm,1
transcend,v. 超越; 超过极限：beyond the limits,1
transfigure,v. 使改变外观：alter appearance;  transform,1
transgress,v. 违背; 犯错：fail to keep;  commit an offense,1
transient,adj. 短暂的; 瞬时的：transitory,1
transitory,adj. 短暂的：lasting only a short time ,1
translucent,adj. 透明的：permitting passage light;  transparent,1
transparent,adj. 透明的：capable of transmitting light #adj. 没有歧义的; 清晰易懂的：not subject to misinterpretation,1
travail,n/v. 辛苦劳动：arduous,1
traverse,v. 横穿：pass across,1
travesty,adj. 拙劣的; 嘲弄性模仿：exaggerated imitation,1
treacherous,adj. 背叛的：betrayal,1
trenchant,adj. 锐利的：sharp #adj. （言辞）一针见血的：articulate,1
trepidation,n. 恐惧; 战栗：apprehension,1
trespass,v. 非法入侵 #v. 违反 #v. 冒犯：enter unlawfully offense,1
tribute,n. 称颂; 颂词：declaration gratitude,1
trickle,v. 一滴一滴地流; 缓缓地流：fall in drops,1
trite,adj. 陈腐的; 陈词滥调的：hackneyed,1
trivial,adj. 琐碎的; 无足轻重的：little importance,1
truant,adj/n/v. 逃避责任（的）/逃避责任者：shirking responsibility;  shirks duty,1
truce,n. 休战; 休战协定：suspension fighting ,1
truculent,adj. 尖酸刻薄的：harsh insulting #adj. 好战的; 好斗的：eagerness to fight,1
trudge,v. 吃力而笨拙地走：heavily or clumsily,1
trumpet,v. 大声说出或宣告：make known,1
truncate,v. 截短; 缩短（时间、篇幅等）：shorten,1
truss,v. 系紧; 扎紧：into a tight mass,1
tumult,n. 骚乱; 暴动：disorderly;  disturbance,1
turbid,adj. 混浊的：deficient in clarity,1
turbulent,adj. 动荡的：disturbance #adj. 湍急的; 汹涌的：turmoil,1
turgid,adj. 浮夸的; 过分装饰的：embellished,1
turmoil,n. 骚动; 混乱：agitation;  commotion,1
turncoat,n. 叛徒：switches;  traitor,1
turpitude,n. 卑鄙：baseness,1
twig,v. 了解：have a clear idea ,1
typo,n. 打字错误：error,1
tyro,n. 新手; 业余爱好者：beginner;  novice,1
ubiquitous,adj. 无所不在的; 普通的：everywhere;  often observed,1
unassailable,adj. 无可争辩的; 无法否认的; 不可亵渎的：not to be violated,1
uncanny,adj. 离奇的; 奇异的：extraordinary or abnormal,1
uncouth,adj. 粗俗的; 没有品位的：lacking in refinement,1
unctuous,adj. 油嘴滑舌的; 谄媚的：flattering #adj. 夸张的; 做作的：affected;  exaggerated,1
underdog,n. 受害者; 输家： loser/victim,1
undergird,v. 加强; 巩固...的底部：strengthen,1
undermine,v. 削弱; 破坏：weaken;  injure;  impair,1
underscore,v. 强调：to emphasize,1
understate,v. 保守陈述：restraint,1
understudy,n. 替补演员：take another's duties,1
unexceptionable,adj. 无懈可击的：beyond reproach,1
unflappable,adj. 镇定的; 从容不迫的：not easily upset,1
ungainly,adj. 笨拙的; 不雅的：inability in a graceful manner,1
unimpeachable,adj. 无可置疑的：unquestionable,1
unkempt,adj. 凌乱的; 无序的：lacking in order,1
unlettered,adj. 未受教育的; 文盲的：deficient in the knowledge;  illiterate,1
unpretentious,adj. 低调的; 谦逊的：modest #adj. 坦诚的; 自然的：free from deceive,1
unproductive,adj. 徒然的; 无效的：not productive,1
unrequited,adj. 无报答的; 无报酬的：not reciprocated,1
unruly,adj. 难驾驭的; 不守规矩的：difficult to discipline,1
untenable,adj. 防守不住的; 站不住脚的：defended,1
untold,adj. 数不清的; 无数的：numerous,1
untoward,adj. 倒霉的; 不吉利的：not favorable;  unpropitious #adj. 难以驯服的; 难以驾驭的：resisting control or discipline,1
unwitting,adj. 不知道的; 未觉察的：unware #adj. 偶然的; 并非有意的：by chance;  not intended,1
unwonted,adj. 不习惯的; 不寻常的：not habitual;  ordinary;  unusual,1
upbraid,v. （严厉地）谴责; 责骂：reproach severely,1
uphold,v. 支持; 赞成：support,1
urbane,adj. 彬彬有礼的; 文雅的：polite,1
usurp,v. 篡夺; 篡位：seize power without legal authority,1
utter,v. 出（声）; 说（话）：articulate #adj. 完全的; 绝对的：entire,1
vaccinate,v. 预防接种疫苗：produce immunity,1
vacillate,v. 犹豫不决：hesitate #v. 摇动; 摇摆：oscillate,1
vacuous,adj. 茫然的; 愚蠢的：lack of intelligence,1
vagary,n. 不可预测的思想或行为：erratic;  unpredictable,1
vague,adj. 表达不清的：not clearly expressed #adj. 轮廓不清晰的：lacking definite shape,1
valediction,n. 告别：bidding farewell #n. 告别词：address farewell,1
valiant,adj. 勇敢的; 英勇的：bravery,1
valid,adj. 逻辑上正确的：correct,1
vanquish,v. 打败; 征服：defeat,1
vapid,adj. 无趣的; 乏味的：lacking interest,1
vaporize,v. 使（液体）蒸发：convert by heat #v. 彻底消灭：destroy,1
variance,n. 不一致; 不和谐：lack harmony,1
variegated,adj. 杂色的; 斑驳的：different colors,1
varnish,v. 上清漆; 使有光泽：smooth glossy #v. 粉饰（令人不悦的东西）：conceal unpleasant,1
vault,v. 跳起; 跳跃：propel oneself upward #v. 一跃而至：leaping suddenly,1
vaunt,v. 吹嘘：boastfully,1
veer,v. （使）转向; （使）改变航线：change direction,1
vehement,adj. （情感）强烈的; 热情的：great depth of feeling,1
venal,adj. 贪污受贿的：open to corrupt,1
vendor,n. 小贩; 商贩：sells,1
veneer,n. 薄木板; 用以贴在家具外面的饰面板：thin surface layer;  wood #v. 粉饰（不好的东西）：conceal defect,1
venerate,v. 尊敬：regard with respect,1
venial,adj. 可宽恕的：easily excused,1
venom,n. 毒液：poisonous matter #n. 恶意; 恶毒的用心：desire to cause pain,1
veracious,adj. 诚实的; 说实话的：telling the truth #adj. 精确的; 准确的：precise,1
verbatim,adv. 逐字地; 一字不差地：exact words,1
verbose,adj. 冗长的; 啰嗦的：more than necessary,1
verdant,adj. （因长满植物而）翠绿的; 郁郁葱葱的：green with vegetation,1
verify,v. 校验; 证实：determine accuracy,1
verisimilar,adj. 貌似真实的：appearing to be true,1
veritable,adj. 真正的; 确实的：not false,1
vernacular,n. 方言：nonstandard language #adj. 非正式的; 口头的：suitable for speech,1
versatile,adj. 多才多艺的; 全能的：different things #adj. 易改变的：fluctuating readily,1
verse,v. 使精通; 使熟悉：familiarize #n. 诗歌：rhythm lyrical effect,1
vertigo,n. 眩晕：dizzy,1
verve,n. 活力; 热情：vitality,1
vessel,n. 管：tube body fluid #n. 船; 舰艇：watercraft,1
vestige,n. 微小的痕迹;  小痕迹：smallest trace,1
vestigial,adj. 退化的; 发育不全的：simple structure,1
veteran,n. 老兵;  有丰富经验的人：knowledge through long experience #adj. 经验丰富的; 资深的：knowledge;  experience,1
veto,n/v. 否决; 禁止：forbid;  prohibit,1
vex,v. 使烦恼; 使恼怒：bring agitation,1
viable,adj. 可行的：being done,1
vicarious,adj. 代理的; 取代的：substitute for another,1
vicious,adj. 凶恶的; 恶毒的：desire to inflict #adj. 猛烈的：violence or ferocity,1
vicissitude,n. 自然变化; 变迁兴衰：natural change ,1
victimize,v. 使受骗：subject to deception,1
vigilant,adj. 警醒的; 警惕的：alertly watchful,1
vignette,n. 简介; 短文：vivid representation,1
vigorous,adj. 精力旺盛的：active strength #adj. 强健的：withstand hardship,1
vilify,v. 诽谤; 辱骂：utter slanderous statements,1
vim,n. 活力; 精力：energy,1
vindicate,v. 为...平反; 为...辩护; 使无罪：free from blame #v. 证明; 证实：give evidence,1
vindictive,adj. 复仇的; 有寻仇倾向的：seek revenge,1
virtuoso,n. 艺术鉴赏家; 专家：masterly skill #adj. 经验丰富的; 技艺精湛的：exceptional knowledge,1
virtuous,adj. 品德高尚的; 正直的：showing moral excellence,1
virulent,adj. 有毒的：poisonous #adj. 凶残的：destructive course,1
viscid,adj. 有粘性的：glutinous,1
viscous,adj. 粘稠的; 粘的：viscid,1
visionary,adj. 空想的; 不切实际的：guided by ideals #adj. 幻觉的：in the imagination #adj. 有远见的：foresight,1
vitality,n. 活力; 生命力：vigor,1
vitiate,v. 削弱; 损害：reduce the value #v. （在道德、审美上）降低; 堕落：debase in moral,1
vitriolic,adj. （言辞）刻薄的：scathing ,1
vituperate,v. 谩骂; 责骂：abuse or censure,1
vivacious,adj. 活泼的; 快活的：lively,1
vociferous,adj. 喧哗的; 大叫大嚷的：vehement outcry,1
volatile,adj. 多变的：rapid change,1
volition,n. 意志; 自愿选择的行为：making one's own choices,1
voluble,adj. 健谈的; 多话的：ready speech,1
voluminous,adj. 卷数多的; 大量的; 庞大的：great number,1
voluptuous,adj. 奢侈逸乐的; 沉湎酒色的：enjoyments luxury,1
voracious,adj. 有很大食量的; 贪吃的：huge appetite #贪婪的; 如饥似渴的：insatiable,1
votary,n. 崇拜者; 信徒：fervently devoted,1
vouch,v. 担保; 声称为真：give a guarantee,1
vulgar,adj. 粗俗的; 无教养的：crude #adj. 口头的; 非正式的：suitable for speech,1
vulnerable,adj. 易受攻击的; 脆弱的：open to attack,1
waddle,v. 摇摇摆摆地走:tilt the body from side to side,1
waffle,v. 胡扯：talk foolishly,1
waft,v. 飘荡; 漂浮：float,1
wag,n. 诙谐幽默的人：humorous #v. 摆动：move to and fro or up and down,1
wan,adj. 苍白的; 病态的：poor health ,1
wanderlust,n. 旅游癖：impulse to travel,1
wane,v. 减少; 衰退; 降低：decrease,1
want,n. 短缺：lacking #v. 渴望：desire,1
warmonger,n. 好战者：urges war,1
warp,v. 使偏向：turn #v. 扭曲; 变形：twist #v. 曲解：alter the meaning ,1
warrant,v. 向...保证质量：assume responsibility for the satisfactory quality #v. 批准; 认可：give official acceptance,1
wary,adj. 小心的; 机警的; 谨慎的：caution,1
wastrel,n. 肆意挥霍的人; 败家子：expends self-indulgently,1
watershed,n. 重要关头; 分水岭：turning point,1
wax,v. 月亮渐满：increase in phase of the moon #v. 用蜡涂、处理或上光：coat #v. 增大; 增强：increase ,1
waylay,v. 埋伏; 伏击：attack,1
welter,n. 混乱; 动乱：disorder,1
wheedle,v. （用花言巧语）诱惑; 哄骗：persuade by flattery,1
whet,v. 磨快：sharpen,1
whiff,n. 微风：slight gust #n. 细微的信号; 轻微痕迹：imperceptible sign,1
whimsical,adj. 反复无常的：sudden illogical changes,1
wholesome,adj. 有益身心健康的：promoting health ,1
wicked,adj. 邪恶的：morally bad,1
wince,v. 畏缩：shrink back from pain,1
windbag,n. 健谈的人：talkative,1
windy,adj. 冗长的：verbosity,1
winsome,adj. 迷人的; 漂亮的：pleasing and engaging ,1
wit,n. 机智; 智慧：ability to understand #n. 智者; 有智慧的人：intelligence,1
withdraw,v. 撤退：take back,1
wither,v. 枯萎; 凋谢：become sapless,1
withhold,v. 抑制 #v. 扣压; 不给予：refrain from giving ,1
wizen,v. （使）凋谢; （使）枯萎：become wrinkled #adj. 凋谢的; 枯萎的：dried up,1
wobble,v. 摇晃; 颤抖：move or proceed unsteadily #v. 犹豫不决：show uncertainty,1
worldly,adj. 世间的; 世俗的：rather than spiritual #adj. 老练的：experienced,1
worship,n. 崇拜; 敬仰：respect #v. 崇拜; 膜拜：offer honor or respect,1
wrangle,n. 纷争; 争端：differing opinions #v. 争吵：quarrel,1
wretched,adj. 极差的：poor in quality #adj. 沮丧的：dejected,1
wry,adj. 扭曲的：twisted;  bent #adj. 坚持错误的：stubborn to wrong,1
xenophobe,n. 仇视（或畏惧）外国人（或外国事物）者：fearful of what is foreign,1
yoke,v. 连接：become joined,1
yokel,n. 乡下人; 天真纯朴的人：inhabitant of a rural area,1
zeal,n. 热心; 热诚：enthusiastic devotion,1
zealot,n. 狂热者：a fanatical partisan,1
zenith,n. 最高点; 巅峰：culminating,1
zesty,adj. 刺激的; 开胃的：piquant,1
abreast,adv. 并排地：in line #adj. 熟知的：knowledge of recent developments,1
absent,adj. 未出现的; 缺乏的：not present #adj. 不专心的; 走神的：lost in thought,1
acclaim,n. 称赞：public acknowledgment or admiration #v. 赞扬; 赞颂：approval,1
accomplish,v. 实现; 完成：completion,1
accord,n. 一致：consistency #v. 相符合; 相一致：in harmony #v. 授予; 给予：to grant or give,1
acknowledge,v. 承认：admit,1
acquire,v. 获取; 获得：get as one's own,1
acquisitive,adj. 贪婪的：desirous,1
adjudicate,v. 裁决; 判定：settle,1
adversity,n. 厄运; 逆境：difficulty,1
affectation,n. 虚伪; 做作：not natural;  not genuinely felt,1
affirm,v. 声称...为真; 肯定...属实：valid or confirmed,1
affix,v. 粘合：attach physically,1
affliction,n. 痛苦; 悲伤; 折磨：great suffering,1
agape,adj. 急切盼望的：eagerly awaiting ,1
agility,n. （身手）敏捷：quickness;  ease and grace,1
*agonize,v. 折磨; 使痛苦：agony #v. 感到痛苦：suffer agony,1
agreeable,adj. 令人愉悦的：pleasing to the mind or senses #adj. 随和的：easygoing and pleasing manner #adj. 相一致：in harmony,1
*alienate,v. 使...疏远：unfriendly;  hostile; indifferent #v. 转让; 让渡：convey or transfer,1
alloy,n. 合金; 混合物：combing of two or more different things #v. 掺杂; 降低...的纯度：debase by the addition,1
ambivalent,adj. （尤指感情、态度）矛盾的：opposing feelings,1
anachronistic,adj. 时代错误的：chronologically misplaced,1
analogous,adj. 相似的; 可比较的：in common,1
annex,v. 添加; 合并：join #v. 吞并; 夺取（土地等）：incorporate,1
annotate,v. 给...作注解：commentary or explanatory notes,1
antedate,v. 比...早; 早于：earlier date,1
antipathy,n. 厌恶; 反感：aversion;  dislike #n. 令人反感的事物：objection of aversion,1
antiquated,adj. 古老的; 过时的：out of style,1
antithetical,adj. 完全对立的; 相反的：direct and unequivocal opposition,1
apparition,n. 鬼魂; 幽灵：ghostly figure,1
